,arrivalA,arrivalB,arrivalC,leaveC,waiting time,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
113,361.4833906,369.0633526,392.6751838,511.1513231,149.6679325,6.756346985,19.93901005,112.0154353,0.823614994,3.672821156,6.460703994,0,2,0,0,7,0,0,0,1
114,362.8868478,383.7190592,394.1884562,514.3167489,151.4299011,6.176504814,8.956124642,116.9628669,14.65570657,1.513272358,3.165425747,1,3,0,0,8,0,0,0,1
115,365.1633518,399.0085229,445.7255657,467.6382695,102.4749177,0,32.09049895,1.038403256,33.84517115,14.62654382,20.87430055,0,5,5,5,0,0,0,2,0
116,373.5937428,376.2351273,487.7889228,502.8152656,129.2215227,0,111.5537955,0.904355714,2.641384433,0,14.12198711,0,4,5,5,0,0,0,0,0
117,384.7508368,389.6795346,544.3033986,556.2530537,171.5022169,0,118.5726957,0,4.928697764,36.05116828,11.94965515,0,6,4,4,0,0,0,1,0
118,388.449066,392.6992943,430.4372123,519.4356299,130.9865638,0,1.489161932,83.8795366,4.250228214,6.248756084,5.118881005,0,2,0,0,8,0,0,0,1
119,390.3392785,411.2851855,469.4610368,546.509662,156.1703835,2.360015759,56.55200098,71.57652284,18.58589126,1.623850332,5.472102342,0,1,0,0,6,0,0,0,1
120,392.3124061,410.2939204,467.8371865,541.0375597,148.7251536,3.935723971,53.19645734,60.31089383,14.04579031,4.346808755,12.88947934,1,1,0,0,7,0,0,0,1
121,393.2399252,411.6364935,472.8157391,550.4758282,157.235903,17.05399524,57.82454338,73.69392293,1.342573045,3.354702249,3.966166169,1,2,0,0,7,0,0,0,1
122,393.6923726,423.4295277,503.4111956,570.2594761,176.5671035,17.5928129,60.964728,56.3259236,12.14434214,6.016939928,10.5223569,2,3,0,0,8,0,0,0,1
123,400.7194443,415.1232929,484.3942557,559.7371192,159.0176749,10.91704915,57.69244616,66.08157252,3.486799465,11.57851658,9.261291002,2,4,0,0,8,0,0,0,1
124,418.5261519,444.2057343,459.8415588,476.5536774,58.02752546,0,1.519831428,7.796710658,25.67958234,14.11599315,8.915407882,0,4,4,2,0,0,0,2,0
125,428.740511,432.8396277,508.7633893,574.4004105,145.6598996,0,70.57156788,61.49608678,4.099116745,3.352193717,4.140934447,0,6,0,0,8,0,0,0,1
126,434.1536552,437.7603575,516.5401063,576.1128598,141.9592046,0,71.00303177,57.8603042,3.606702327,4.776717027,1.712449306,0,6,0,0,7,0,0,0,1
127,440.145483,452.2097161,519.7505748,591.662706,151.5172231,0,64.33039019,56.36228509,12.06423318,3.210468418,15.54984618,0,7,0,0,7,0,0,0,1
128,443.8115151,515.566425,558.2797311,590.3551293,146.5436142,0,28.78237359,22.09101977,71.75490993,13.93093249,9.984378422,0,3,4,0,0,0,0,1,0
129,449.6195061,456.4933133,532.8480395,616.5265414,166.9070353,0,69.82526591,78.97327271,6.873807154,4.529460261,4.705229242,0,7,0,0,8,0,0,0,1
130,450.0254665,455.9575378,526.3185792,611.8213122,161.7958457,2.184249618,63.79303691,65.34412682,3.7478217,6.568004448,20.15860616,0,8,0,0,8,0,0,0,1
131,454.2458276,469.110912,508.9440343,511.0290832,56.78325561,0,0,0,14.86508442,39.83312226,2.085048936,0,3,4,0,1,0,0,2,0
132,454.6507488,479.0173363,536.6747721,547.3039629,92.65321405,0,53.20957736,0,24.36658748,4.447858446,10.62919077,0,3,4,0,0,0,0,2,0
133,456.7647745,461.7096267,547.5389154,623.3423405,166.577566,0,71.13841279,68.98762603,4.944852224,5.690875927,6.815799066,0,10,0,0,7,0,0,0,1
134,469.5252368,474.4413381,532.2269137,532.916615,63.39137821,0,34.50269621,0,4.916101278,23.28287936,0.689701362,0,2,3,0,0,0,0,2,0
135,470.0051146,485.6550551,491.4697857,533.654822,63.64970738,0,5.814730689,30.30877205,15.64994044,0,11.87626421,0,2,3,0,1,0,0,0,0
136,470.493438,484.6448505,553.4327003,644.8691946,174.3757566,0,68.2168078,72.58106828,14.15141248,0.571041944,18.85542609,0,8,0,0,8,0,0,0,1
137,471.8583852,473.653124,552.8616583,626.0137685,154.1553833,0,73.88579137,70.48068216,1.794738772,5.32274293,2.671428062,0,8,0,0,7,0,0,0,1
138,474.2028511,512.9423587,569.2948271,578.3673301,104.1644789,0,54.95159172,3.324838978,38.73950762,1.400876636,5.747663983,0,2,3,0,0,1,0,0,0
139,476.9899998,501.3230337,579.3875633,655.8837422,178.8937424,0,66.16262636,66.22284977,24.33303392,8.901903247,10.27332914,0,8,0,0,6,0,0,0,1
140,479.2849813,488.7064336,567.48566,645.610413,166.3254318,5.359869269,64.72626665,77.3835346,4.061583095,7.052959772,0.741218412,0,8,0,0,8,0,0,0,1
141,489.649377,501.8551338,595.7392583,663.9479382,174.2985612,0,77.53242949,60.14448393,12.20575683,16.35169498,8.064196018,0,9,0,0,6,0,0,0,1
142,492.8667299,504.6396043,609.3084971,671.7676651,178.9009353,8.456303829,104.6688928,56.16420198,3.316570662,0,6.294966007,0,10,0,0,8,0,0,0,1
143,493.3717477,503.7544613,609.3084971,665.4726991,172.1009514,8.483386063,91.98479692,54.63944107,1.89932755,13.56923888,1.524760912,1,11,0,0,7,0,0,0,1
144,500.3014238,508.347962,567.8939505,572.6196661,72.31824228,0,33.43697629,0,8.046538167,26.10901221,4.725715613,0,0,2,2,0,1,0,0,0
145,504.6150764,510.5735456,544.3487986,580.3707508,75.7556744,0,33.72985303,11.90425516,5.958469121,0.045399993,24.1176971,0,0,2,2,0,0,0,1,0
146,506.8170335,508.2423464,541.7849382,554.2069845,47.38995104,0,0,0,1.425312899,33.5425919,12.42204625,0,0,1,2,0,0,0,0,0
147,511.3567607,513.359568,626.7064497,672.5120038,161.1552431,0,95.94892917,45.06121545,2.002807275,14.39795254,0.744338627,0,11,0,0,5,0,0,0,1
148,514.6532847,534.4182115,585.7311079,592.5595734,77.90628865,0,40.15170387,0,19.76492676,11.16119251,6.828465508,0,2,1,1,0,1,0,2,0
149,514.9512448,518.4097266,574.5699154,584.3304618,69.37921699,0,18.26504554,0,3.458481786,37.89514327,9.760546393,0,2,1,1,0,2,0,2,0
150,524.5883545,578.8652182,664.4317968,727.8395448,203.2511903,0,78.24953937,57.89401906,54.27686367,7.317039243,5.513728997,0,10,0,0,7,0,0,0,1
151,525.7705854,538.7577073,570.9733773,610.2123974,84.44181203,0,19.52202372,19.38175195,12.98712198,12.69364624,19.85726813,0,2,2,2,1,1,0,1,0
152,528.2237161,536.7256071,615.6545579,619.8216691,91.59795306,0,49.0055008,0,8.501891009,29.92345001,4.167111251,0,2,2,2,1,1,0,2,0
153,528.9755622,530.8764601,600.5239324,606.0843463,77.10878408,0,38.41836697,0,1.900897903,31.22910533,5.560413873,0,2,2,2,0,0,0,0,0
154,533.7865737,540.1776293,627.5632344,688.7502569,154.9636832,0,86.52882038,44.9487694,6.391055624,0.856784678,16.23825316,0,8,0,0,6,0,0,0,1
155,535.9882594,559.1691596,628.8623128,699.3542312,163.3659718,4.189369872,68.3940748,59.88794413,18.99153025,1.299078427,10.60397433,0,9,0,0,7,0,0,0,1
156,540.6905967,557.7799966,601.8527623,618.037932,77.34733534,0,13.19338076,8.359635134,17.08939985,30.87938495,7.825534648,0,3,3,2,1,0,0,1,0
157,551.1125287,564.9928243,633.7027249,704.1510895,153.0385609,8.056630875,63.86948851,65.65150637,5.823664718,4.840412094,4.796858301,0,7,0,0,8,0,0,0,1
158,553.4275865,565.6588247,650.4812648,707.4720305,154.044444,11.56523778,68.04390019,53.66982478,0.666000417,4.778539889,3.32094095,1,8,0,0,7,0,0,0,1
159,558.9734326,574.5093842,657.1147575,722.3258158,163.3523832,6.685392071,75.97188057,50.35727297,8.850559502,6.633492761,14.85378534,2,9,0,0,7,0,0,0,1
160,561.8542952,566.4701637,608.5969127,619.657774,57.80347877,0,35.3825986,9.441019317,4.615868445,6.744150465,1.619841948,0,2,1,2,1,1,0,1,0
161,567.9134537,569.8286486,601.5775446,622.9667884,55.05333466,0,30.69528379,4.506801693,1.915194892,1.05361218,16.8824421,0,1,2,2,0,0,0,0,0
162,568.5313603,579.7095618,671.657098,730.2124253,161.681065,5.978023864,84.722235,56.18244687,5.200177575,7.225301193,2.372880462,0,9,0,0,7,0,0,0,1
