,arrivalA,arrivalB,arrivalC,leaveC,QtimeA,QtimeB,QtimeC,serviceTA,serviceTB,serviceTC,Qlen_A,QlenB0,QlenB1,QlenB2,QlenC0,QlenC1,QlenC2,choice,precheck
0,0.0,13.5878263809,38.0243217119,40.449367155,0.0,19.910836671,0.0,13.5878263809,4.52565866003,2.42504544313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.0686976920063,0.376913359552,8.65383683077,9.3396179615,0.0,0.0,0.0,0.308215667546,8.27692347121,0.685781130734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6.10962012095,15.9737297958,49.1423557847,51.7219378779,0.0,0.0,0.0,9.86410967482,33.1686259889,2.57958209322,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
3,6.18256398773,26.7164625185,49.1423557847,71.0112125684,0.0,22.4258932661,2.57958209322,20.5338985308,0.0,19.2892746906,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
4,8.5959317835,12.7771348487,33.4986630518,34.7728195132,0.0,0.0,0.0,4.18120306524,20.7215282031,1.27415646138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,9.72393581523,26.1155704819,41.6644070414,78.1213961864,0.0,0.0,25.6862245125,16.3916346667,15.5488365595,10.7707646326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6,14.8244341652,39.6107056717,58.4166665654,78.994301736,0.0,8.39895475134,0.0,24.7862715065,10.4070061424,20.5776351705,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
7,17.0024996534,20.3225190405,48.0096604231,51.9848173152,0.0,0.0,0.0,3.32001938709,27.6871413826,3.97515689208,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
8,17.7039885884,23.4962315275,23.4962315275,35.2454055658,0.0,0.0,0.0,5.79224293913,0.0,11.7491740382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
9,18.5873451926,23.5815666522,23.5815666522,67.3506315538,1.73517384785,0.0,11.6638389135,3.25904761177,0.0,32.1052259881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
10,19.4297084178,24.2914164799,51.8877796798,61.7358072834,0.0,13.732905232,0.0,4.86170806207,13.863457968,9.84802760361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19.9388008652,38.7940180611,74.497313271,80.6354166801,0.0,29.2967544183,0.0,18.8552171958,6.40654079167,6.13810340906,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,22.7097544331,49.686491061,124.12937512,127.755363972,0.786477094466,37.3926278143,0.0,26.1902595335,37.0502562448,3.62598885179,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
13,23.7376851181,27.3971612171,60.5611066389,64.0560293107,0.553731361829,24.4906184627,1.17470064459,3.10574473721,8.67332695903,2.32022202728,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,25.4031643632,28.5804951887,68.0907724793,71.9348677916,1.99399685392,31.9806114501,0.0,1.18333397165,7.52966584048,3.84409531228,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,31.5898948657,88.161412366,98.8112170325,110.769287959,0.0,8.66647033023,11.4631804455,56.5715175003,1.98333433625,0.494890481104,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16,33.0774408592,49.0582198684,50.2460140841,165.209086484,0.0,0.0,92.0205948477,15.9807790092,1.18779421573,22.9424775517,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0
17,42.6873290722,46.5172554214,46.5172554214,113.903188391,0.0,0.0,31.604140765,3.82992634916,0.0,35.7817922042,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
